gene_id	logFC	logCPM	PValue	FDR	gene	score	specie	pos_score	pass_thr
ENSG00000166704	0.0229138256351973	3.81995498863185	0.831292375419201	0.927897857094343	ZNF606	-6.98101743884719	hsa	FALSE	FALSE
ENSG00000166710	0.150387869601796	10.8575282409655	0.230591443931544	0.513765438990223	B2M	-6.09181603653004	hsa	FALSE	FALSE
ENSG00000166716	-0.0831468123893835	7.41451306502862	0.212829383532323	0.492143578153436	ZNF592	-6.03623346258432	hsa	FALSE	FALSE
ENSG00000166734	-0.05017563136762	4.6211275768901	0.582242592724861	0.798314368580171	CASC4	-6.73409299672656	hsa	FALSE	FALSE
ENSG00000166747	0.0660636784786603	7.23211978516534	0.323862057163833	0.611680198047829	AP1G1	-6.32735153505327	hsa	FALSE	FALSE
ENSG00000166750	0.129395896143724	7.0260385393063	0.0672998848992575	0.26119060495496	SLFN5	-5.23787184568283	hsa	FALSE	FALSE
ENSG00000166783	0.0650280108882713	8.78834225894767	0.449192721914751	0.7101667723019	KIAA0430	-6.55419438829706	hsa	FALSE	FALSE
ENSG00000166788	-0.0101562406981319	4.59629668811761	0.915001760293838	0.965925758171571	SAAL1	-7.04754761655946	hsa	FALSE	FALSE
ENSG00000166793	-0.253616623100789	3.61716708855526	0.0222765179954928	0.132431433641599	YPEL4	-4.47120449311677	hsa	FALSE	FALSE
ENSG00000166794	-0.0680658220094366	6.87696665612345	0.301024268545643	0.590322247156468	PPIB	-6.27664365480159	hsa	FALSE	FALSE
ENSG00000166797	-0.0194818461075822	3.39586958205545	0.86488607142184	0.944430447085572	FAM96A	-7.00848828252767	hsa	FALSE	FALSE
ENSG00000166801	-0.0775053740627509	6.15099302983928	0.272846520505637	0.560116450114126	FAM111A	-6.2084929266403	hsa	FALSE	FALSE
ENSG00000166813	-0.23282844772474	1.1812383102106	0.331556621573064	0.618025170839727	KIF7	-6.34363377437851	hsa	FALSE	FALSE
ENSG00000166822	-0.0573825205618571	3.15272862074741	0.685731904166519	0.859222092123752	TMEM170A	-6.84753687769319	hsa	FALSE	FALSE
ENSG00000166839	-0.310218155687105	1.75775393256419	0.108764828476024	0.342867962712862	ANKDD1A	-5.57073588292644	hsa	FALSE	FALSE
ENSG00000166847	0.00561600110067502	4.53640333730951	0.953128154950929	0.981512950932503	DCTN5	-7.07585553448474	hsa	FALSE	FALSE
ENSG00000166848	-0.00823850035333119	7.11723407691726	0.899412104128397	0.959704626400951	TERF2IP	-7.0356313605853	hsa	FALSE	FALSE
ENSG00000166855	0.0906118857673411	5.99974279101892	0.223699493815115	0.505762951197221	CLPX	-6.07077484505777	hsa	FALSE	FALSE
ENSG00000166860	-0.294437673393503	4.05623580518986	0.00483489117571553	0.0521994538312282	ZBTB39	-3.41187811089759	hsa	FALSE	FALSE
ENSG00000166881	0.214619906566581	3.35626899074446	0.156855062352607	0.419065991099122	TMEM194A	-5.82462217379913	hsa	FALSE	FALSE
ENSG00000166886	-0.159076277243125	3.84120285689507	0.16064326984247	0.425493957750643	NAB2	-5.8411700352159	hsa	FALSE	FALSE
ENSG00000166887	-0.113853245787752	7.55546948850298	0.0907629073794763	0.310259415317096	VPS39	-5.44526957559988	hsa	FALSE	FALSE
ENSG00000166888	-0.172072004149091	7.48594989256852	0.012344208243358	0.0932339906699399	STAT6	-4.06184422999065	hsa	FALSE	FALSE
ENSG00000166889	0.00857667628359459	6.0843990376239	0.905756556384865	0.962546766181316	PATL1	-7.04050560263345	hsa	FALSE	FALSE
ENSG00000166896	-0.274554118580388	2.12311368149479	0.113360755366085	0.350695851491897	XRCC6BP1	-5.59943479741736	hsa	FALSE	FALSE
